mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2061777114868164,0.032868886449818446,0.014185142517089844,0.0010119454686089635,3,0.3,4,5,55,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 55}",0.8928571428571429,0.7142857142857142,0.8214285714285714,0.8979591836734694,0.8406593406593407,0.8334379905808478,0.06646391352752556,4621
0.19907007217407227,0.028127011453057613,0.015746164321899413,0.0017856268677511485,3,0.3,4,5,57,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 57}",0.8928571428571429,0.7091836734693877,0.836734693877551,0.903061224489796,0.8351648351648352,0.8354003139717424,0.06900979982205487,4471
0.19458451271057128,0.012218211535453232,0.015417051315307618,0.0015410131209961679,3,0.3,4,5,60,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 60}",0.8979591836734694,0.7091836734693877,0.8316326530612244,0.903061224489796,0.8351648351648351,0.8354003139717424,0.06990922979005776,4471
0.10727114677429199,0.010132524481726747,0.012256574630737305,0.0015461127565432717,3,0.3,4,6,30,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 30}",0.8979591836734694,0.760204081632653,0.7806122448979592,0.8979591836734694,0.8846153846153847,0.8442700156985872,0.06084767105220381,3699
0.11912250518798828,0.0182126870728271,0.011279582977294922,0.0011854531197534202,3,0.3,4,6,32,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 32}",0.9081632653061225,0.7602040816326531,0.7653061224489797,0.9081632653061226,0.8571428571428571,0.8397959183673469,0.06562422526862664,4059
0.12843527793884277,0.015535746473887441,0.010719060897827148,0.00041495576651147246,3,0.3,4,6,34,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 34}",0.9081632653061225,0.7346938775510203,0.7908163265306122,0.913265306122449,0.8516483516483517,0.8397174254317111,0.06878623966140657,4066
0.11942696571350098,0.006736045387010007,0.010133600234985352,0.0004709503768056899,3,0.3,4,6,36,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 36}",0.9030612244897959,0.7040816326530612,0.8010204081632653,0.9183673469387755,0.8406593406593407,0.8334379905808478,0.07732594021983893,4621
0.1266923427581787,0.007239657085361081,0.013392972946166991,0.0010579091653832528,3,0.3,4,6,38,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 38}",0.9183673469387754,0.7142857142857143,0.7959183673469388,0.9183673469387755,0.8516483516483516,0.8397174254317111,0.077672954053065,4066
0.13055787086486817,0.005378145619763935,0.013721895217895509,0.003637524529557844,3,0.3,4,6,40,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 40}",0.9030612244897959,0.7346938775510204,0.7959183673469388,0.9183673469387755,0.8516483516483517,0.8407378335949766,0.06824029743051832,4000
0.14180259704589843,0.002098025865196785,0.012552022933959961,0.0016735503954511313,3,0.3,4,6,42,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 42}",0.9081632653061225,0.7193877551020409,0.8265306122448979,0.913265306122449,0.8406593406593407,0.8416012558869701,0.07032835626155191,3931
0.1448751449584961,0.004820533263084019,0.013400888442993164,0.0007027915634657143,3,0.3,4,6,45,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 45}",0.8928571428571429,0.7295918367346939,0.8214285714285714,0.9132653061224489,0.8461538461538461,0.8406593406593407,0.06439291774566307,4008
0.16854572296142578,0.010173323475730292,0.012769985198974609,0.0007935287742321035,3,0.3,4,6,47,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 47}",0.8979591836734694,0.7193877551020408,0.8010204081632653,0.9081632653061225,0.8406593406593407,0.8334379905808478,0.06907583484894174,4621
0.19328174591064454,0.023348872527310806,0.015352201461791993,0.00261959387519811,3,0.3,4,6,49,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 49}",0.8979591836734694,0.7295918367346939,0.8163265306122449,0.9183673469387755,0.8351648351648351,0.8394819466248038,0.0667430005757522,4098
0.17985086441040038,0.022205182302820262,0.013742876052856446,0.001467797367528805,3,0.3,4,6,51,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 51}",0.903061224489796,0.7193877551020408,0.8163265306122449,0.9081632653061225,0.8516483516483516,0.8397174254317111,0.06908832086208781,4066
0.19671549797058105,0.03715277559653251,0.015080928802490234,0.0009494965838094543,3,0.3,4,6,53,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 53}",0.903061224489796,0.7244897959183674,0.8163265306122449,0.9081632653061225,0.8461538461538461,0.8396389324960755,0.06717619689287559,4083
0.20066847801208496,0.029403687414491356,0.018155717849731447,0.007615162205631881,3,0.3,4,6,55,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 55}",0.8928571428571429,0.7142857142857142,0.8214285714285714,0.8979591836734694,0.8406593406593407,0.8334379905808478,0.06646391352752556,4621
0.19915642738342285,0.030004430816880447,0.01457977294921875,0.001471352080962788,3,0.3,4,6,57,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 57}",0.8928571428571429,0.7091836734693877,0.836734693877551,0.903061224489796,0.8351648351648352,0.8354003139717424,0.06900979982205487,4471
0.19985742568969728,0.02257393485941751,0.015664196014404295,0.0006143075472459894,3,0.3,4,6,60,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 60}",0.8979591836734694,0.7091836734693877,0.8316326530612244,0.903061224489796,0.8351648351648351,0.8354003139717424,0.06990922979005776,4471
0.1128631591796875,0.02175630362488573,0.011139774322509765,0.0007452556973586208,3,0.3,4,7,30,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 30}",0.8979591836734694,0.760204081632653,0.7806122448979592,0.8979591836734694,0.8846153846153847,0.8442700156985872,0.06084767105220381,3699
0.12288336753845215,0.016721690520565186,0.011024045944213866,0.0017711379429599461,3,0.3,4,7,32,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 32}",0.9081632653061225,0.7602040816326531,0.7653061224489797,0.9081632653061226,0.8571428571428571,0.8397959183673469,0.06562422526862664,4059
0.12218561172485351,0.00790138329375524,0.010870838165283203,0.001061290782385887,3,0.3,4,7,34,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 34}",0.9081632653061225,0.7346938775510203,0.7908163265306122,0.913265306122449,0.8516483516483517,0.8397174254317111,0.06878623966140657,4066
0.12136731147766114,0.008054152509718793,0.01232290267944336,0.0016245318668313222,3,0.3,4,7,36,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 36}",0.9030612244897959,0.7040816326530612,0.8010204081632653,0.9183673469387755,0.8406593406593407,0.8334379905808478,0.07732594021983893,4621
0.12640128135681153,0.006604206852264684,0.012069797515869141,0.0013112013916812292,3,0.3,4,7,38,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 38}",0.9183673469387754,0.7142857142857143,0.7959183673469388,0.9183673469387755,0.8516483516483516,0.8397174254317111,0.077672954053065,4066
0.12840118408203124,0.0005014370810662487,0.01471242904663086,0.0022400814209260424,3,0.3,4,7,40,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 40}",0.9030612244897959,0.7346938775510204,0.7959183673469388,0.9183673469387755,0.8516483516483517,0.8407378335949766,0.06824029743051832,4000
0.14141397476196288,0.009184141131185954,0.013734245300292968,0.0029552982281877646,3,0.3,4,7,42,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 42}",0.9081632653061225,0.7193877551020409,0.8265306122448979,0.913265306122449,0.8406593406593407,0.8416012558869701,0.07032835626155191,3931
0.16051416397094725,0.014522052483985618,0.013700246810913086,0.0005679763699397484,3,0.3,4,7,45,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 45}",0.8928571428571429,0.7295918367346939,0.8214285714285714,0.9132653061224489,0.8461538461538461,0.8406593406593407,0.06439291774566307,4008
0.15272622108459472,0.008521295314752222,0.01410069465637207,0.002841050429041223,3,0.3,4,7,47,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 47}",0.8979591836734694,0.7193877551020408,0.8010204081632653,0.9081632653061225,0.8406593406593407,0.8334379905808478,0.06907583484894174,4621
0.17792682647705077,0.01656207396519319,0.023923063278198244,0.01329076401926943,3,0.3,4,7,49,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 49}",0.8979591836734694,0.7295918367346939,0.8163265306122449,0.9183673469387755,0.8351648351648351,0.8394819466248038,0.0667430005757522,4098
0.1940302848815918,0.02625987245491804,0.014844036102294922,0.0016780184870465998,3,0.3,4,7,51,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 51}",0.903061224489796,0.7193877551020408,0.8163265306122449,0.9081632653061225,0.8516483516483516,0.8397174254317111,0.06908832086208781,4066
0.18090248107910156,0.01902795916121102,0.01748967170715332,0.007272856336778177,3,0.3,4,7,53,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 53}",0.903061224489796,0.7244897959183674,0.8163265306122449,0.9081632653061225,0.8461538461538461,0.8396389324960755,0.06717619689287559,4083
0.2183821678161621,0.03523951602326581,0.02206110954284668,0.012620348581703963,3,0.3,4,7,55,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 55}",0.8928571428571429,0.7142857142857142,0.8214285714285714,0.8979591836734694,0.8406593406593407,0.8334379905808478,0.06646391352752556,4621
0.23853631019592286,0.040638488317263084,0.021228885650634764,0.011175387697175515,3,0.3,4,7,57,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 57}",0.8928571428571429,0.7091836734693877,0.836734693877551,0.903061224489796,0.8351648351648352,0.8354003139717424,0.06900979982205487,4471
0.20730862617492676,0.023918074752220953,0.0163482666015625,0.0024379925060418854,3,0.3,4,7,60,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 60}",0.8979591836734694,0.7091836734693877,0.8316326530612244,0.903061224489796,0.8351648351648351,0.8354003139717424,0.06990922979005776,4471
0.15916056632995607,0.05947368269376831,0.013793325424194336,0.0022729381249604707,3,0.3,5,3,30,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 30}",0.8826530612244898,0.7551020408163265,0.7806122448979591,0.8469387755102041,0.8461538461538461,0.822291993720565,0.04705741505339291,5239
0.15054025650024414,0.03595500361319236,0.023693656921386717,0.017328154336826898,3,0.3,5,3,32,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 32}",0.8826530612244898,0.7602040816326532,0.7602040816326531,0.8775510204081632,0.8406593406593406,0.8242543171114599,0.054267747371092696,5178
0.11841273307800293,0.004951323261062165,0.011504554748535156,0.00149100633046377,3,0.3,5,3,34,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 34}",0.8826530612244898,0.7397959183673469,0.7806122448979592,0.8877551020408163,0.8461538461538461,0.8273940345368918,0.058156538464478845,5061
0.15872564315795898,0.03817542350786043,0.01618642807006836,0.0068087117918699935,3,0.3,5,3,36,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 36}",0.8775510204081632,0.7193877551020409,0.7806122448979592,0.8826530612244898,0.8186813186813187,0.8157770800627944,0.0613584855788435,5422
0.1810837745666504,0.043987449841894545,0.013871002197265624,0.0024424145356179445,3,0.3,5,3,38,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 38}",0.8928571428571429,0.7193877551020409,0.7908163265306122,0.8928571428571429,0.8516483516483516,0.8295133437990581,0.06654312400548887,4901
0.1651081085205078,0.022424637386382066,0.013008546829223634,0.0018441407504389083,3,0.3,5,3,40,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 40}",0.8979591836734694,0.7346938775510204,0.8010204081632653,0.8877551020408163,0.8351648351648352,0.8313186813186813,0.059825006638983,4798
0.17382364273071288,0.03443258909485379,0.014870691299438476,0.0018241635515445142,3,0.3,5,3,42,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 42}",0.9081632653061225,0.7346938775510204,0.8112244897959183,0.8979591836734694,0.8186813186813187,0.8341444270015698,0.06357036199283476,4573
0.1808928966522217,0.03720039947877585,0.013919258117675781,0.001963932981791561,3,0.3,5,3,45,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 45}",0.8928571428571429,0.7193877551020408,0.8214285714285714,0.8979591836734694,0.8296703296703296,0.8322605965463108,0.06457951124257465,4726
0.1907404899597168,0.03522699217987793,0.02055807113647461,0.00853576870860881,3,0.3,5,3,47,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 47}",0.8775510204081634,0.7295918367346939,0.8010204081632653,0.8928571428571429,0.8296703296703296,0.8261381475667189,0.05841108645591354,5104
0.19636378288269044,0.05965935275815555,0.014160680770874023,0.0016784929441452801,3,0.3,5,3,49,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 49}",0.8724489795918368,0.7193877551020409,0.8112244897959183,0.8979591836734694,0.8186813186813187,0.8239403453689167,0.061566988710340546,5190
0.23502683639526367,0.07833142164512163,0.01646866798400879,0.0019566112434614463,3,0.3,5,3,51,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 51}",0.8877551020408163,0.7244897959183674,0.8112244897959183,0.8826530612244898,0.8186813186813187,0.8249607535321821,0.05931957878947407,5153
0.18938136100769043,0.036136744208550634,0.01730690002441406,0.004386224226860965,3,0.3,5,3,53,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 53}",0.8928571428571429,0.7244897959183674,0.8163265306122448,0.8775510204081634,0.8131868131868132,0.8248822605965463,0.059469679414426456,5163
0.20374641418457032,0.040403633623048246,0.013807725906372071,0.0005072707764629652,3,0.3,5,3,55,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 55}",0.8979591836734694,0.7244897959183674,0.8010204081632653,0.8826530612244898,0.8076923076923077,0.8227629513343799,0.06260794546924159,5211
0.19367485046386718,0.016545919970495468,0.017081737518310547,0.0020701710946169835,3,0.3,5,3,57,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 57}",0.8928571428571429,0.7142857142857143,0.8265306122448979,0.8724489795918368,0.8076923076923077,0.8227629513343799,0.06227443715597267,5211
0.21935701370239258,0.023830006708097515,0.0214752197265625,0.007484743346081725,3,0.3,5,3,60,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 3, 'n_estimators': 60}",0.9030612244897959,0.7040816326530612,0.8316326530612244,0.8826530612244898,0.8186813186813187,0.828021978021978,0.06939299368619477,5003
0.11135048866271972,0.012150773371079506,0.012770366668701173,0.00071956976077439,3,0.3,5,4,30,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 30}",0.8826530612244898,0.7551020408163265,0.7806122448979591,0.8469387755102041,0.8461538461538461,0.822291993720565,0.04705741505339291,5239
0.11309695243835449,0.024161598026032433,0.010841989517211914,0.0008745831572363282,3,0.3,5,4,32,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 32}",0.8826530612244898,0.7602040816326532,0.7602040816326531,0.8775510204081632,0.8406593406593406,0.8242543171114599,0.054267747371092696,5178
0.12246274948120117,0.024870132665356974,0.011717653274536133,0.00041016989653136265,3,0.3,5,4,34,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 34}",0.8826530612244898,0.7397959183673469,0.7806122448979592,0.8877551020408163,0.8461538461538461,0.8273940345368918,0.058156538464478845,5061
0.12651352882385253,0.01238477590624677,0.011445331573486327,0.0004316946502711979,3,0.3,5,4,36,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 36}",0.8775510204081632,0.7193877551020409,0.7806122448979592,0.8826530612244898,0.8186813186813187,0.8157770800627944,0.0613584855788435,5422
0.13226566314697266,0.006471519857790656,0.013389825820922852,0.002231407096237389,3,0.3,5,4,38,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 38}",0.8928571428571429,0.7193877551020409,0.7908163265306122,0.8928571428571429,0.8516483516483516,0.8295133437990581,0.06654312400548887,4901
0.14629712104797363,0.014821243478663194,0.024023818969726562,0.012364891701042432,3,0.3,5,4,40,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 40}",0.8979591836734694,0.7346938775510204,0.8010204081632653,0.8877551020408163,0.8351648351648352,0.8313186813186813,0.059825006638983,4798
0.16080303192138673,0.013944140097444983,0.012267160415649413,0.0010107587934299808,3,0.3,5,4,42,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 42}",0.9081632653061225,0.7346938775510204,0.8112244897959183,0.8979591836734694,0.8186813186813187,0.8341444270015698,0.06357036199283476,4573
0.1629880905151367,0.021866556552493015,0.013494873046875,0.001766573955428481,3,0.3,5,4,45,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 45}",0.8928571428571429,0.7193877551020408,0.8214285714285714,0.8979591836734694,0.8296703296703296,0.8322605965463108,0.06457951124257465,4726
0.16063299179077148,0.019229719029967136,0.013476037979125976,0.0017813083034192664,3,0.3,5,4,47,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 47}",0.8775510204081634,0.7295918367346939,0.8010204081632653,0.8928571428571429,0.8296703296703296,0.8261381475667189,0.05841108645591354,5104
0.15790700912475586,0.008825161435586941,0.014611625671386718,0.001822310249165075,3,0.3,5,4,49,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 49}",0.8724489795918368,0.7193877551020409,0.8112244897959183,0.8979591836734694,0.8186813186813187,0.8239403453689167,0.061566988710340546,5190
0.1756376266479492,0.021579051631831485,0.015657949447631835,0.0034658585874453064,3,0.3,5,4,51,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 51}",0.8877551020408163,0.7244897959183674,0.8112244897959183,0.8826530612244898,0.8186813186813187,0.8249607535321821,0.05931957878947407,5153
0.19988045692443848,0.030981495459373,0.01573014259338379,0.003778882934868611,3,0.3,5,4,53,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 53}",0.8928571428571429,0.7244897959183674,0.8163265306122448,0.8775510204081634,0.8131868131868132,0.8248822605965463,0.059469679414426456,5163
0.19681529998779296,0.03787631535768865,0.015464258193969727,0.0019571879784317774,3,0.3,5,4,55,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 55}",0.8979591836734694,0.7244897959183674,0.8010204081632653,0.8826530612244898,0.8076923076923077,0.8227629513343799,0.06260794546924159,5211
0.19142308235168456,0.022597838798657788,0.014948034286499023,0.0021446844367833426,3,0.3,5,4,57,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 57}",0.8928571428571429,0.7142857142857143,0.8265306122448979,0.8724489795918368,0.8076923076923077,0.8227629513343799,0.06227443715597267,5211
0.20088109970092774,0.01694692816824994,0.015601348876953126,0.001973894773709076,3,0.3,5,4,60,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 60}",0.9030612244897959,0.7040816326530612,0.8316326530612244,0.8826530612244898,0.8186813186813187,0.828021978021978,0.06939299368619477,5003
0.10674409866333008,0.015032532523185631,0.009340000152587891,0.0007705954391310286,3,0.3,5,5,30,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 30}",0.8826530612244898,0.7551020408163265,0.7806122448979591,0.8469387755102041,0.8461538461538461,0.822291993720565,0.04705741505339291,5239
0.10150957107543945,0.0048524480710625,0.011140727996826172,0.0004937787631931378,3,0.3,5,5,32,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 32}",0.8826530612244898,0.7602040816326532,0.7602040816326531,0.8775510204081632,0.8406593406593406,0.8242543171114599,0.054267747371092696,5178
0.11428155899047851,0.005614379440017348,0.010952997207641601,0.0005634098978890567,3,0.3,5,5,34,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 34}",0.8826530612244898,0.7397959183673469,0.7806122448979592,0.8877551020408163,0.8461538461538461,0.8273940345368918,0.058156538464478845,5061
0.11566810607910157,0.005583221834025598,0.01068863868713379,0.0011858664851872546,3,0.3,5,5,36,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 36}",0.8775510204081632,0.7193877551020409,0.7806122448979592,0.8826530612244898,0.8186813186813187,0.8157770800627944,0.0613584855788435,5422
0.12824678421020508,0.007697513593072065,0.01136155128479004,0.0009151090644956411,3,0.3,5,5,38,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 38}",0.8928571428571429,0.7193877551020409,0.7908163265306122,0.8928571428571429,0.8516483516483516,0.8295133437990581,0.06654312400548887,4901
0.12642488479614258,0.004785207869700769,0.010989856719970704,0.000987525200384332,3,0.3,5,5,40,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 40}",0.8979591836734694,0.7346938775510204,0.8010204081632653,0.8877551020408163,0.8351648351648352,0.8313186813186813,0.059825006638983,4798
0.13882651329040527,0.0034280601648633575,0.012457513809204101,0.0011764038948031748,3,0.3,5,5,42,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 42}",0.9081632653061225,0.7346938775510204,0.8112244897959183,0.8979591836734694,0.8186813186813187,0.8341444270015698,0.06357036199283476,4573
0.1437448501586914,0.006355223625703083,0.014717197418212891,0.0056173138612332675,3,0.3,5,5,45,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",0.8928571428571429,0.7193877551020408,0.8214285714285714,0.8979591836734694,0.8296703296703296,0.8322605965463108,0.06457951124257465,4726
0.1467648983001709,0.004820578324576951,0.012997102737426759,0.001180747550708102,3,0.3,5,5,47,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 47}",0.8775510204081634,0.7295918367346939,0.8010204081632653,0.8928571428571429,0.8296703296703296,0.8261381475667189,0.05841108645591354,5104
0.15614752769470214,0.004140813713436788,0.014028787612915039,0.002292202553658718,3,0.3,5,5,49,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 49}",0.8724489795918368,0.7193877551020409,0.8112244897959183,0.8979591836734694,0.8186813186813187,0.8239403453689167,0.061566988710340546,5190
0.17749180793762206,0.02161875036010151,0.013855934143066406,0.002207250295141914,3,0.3,5,5,51,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 51}",0.8877551020408163,0.7244897959183674,0.8112244897959183,0.8826530612244898,0.8186813186813187,0.8249607535321821,0.05931957878947407,5153
0.20903949737548827,0.03174941475424526,0.014208745956420899,0.0018360892845924151,3,0.3,5,5,53,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 53}",0.8928571428571429,0.7244897959183674,0.8163265306122448,0.8775510204081634,0.8131868131868132,0.8248822605965463,0.059469679414426456,5163
0.17748804092407228,0.010037299958932449,0.015083074569702148,0.001506662678898875,3,0.3,5,5,55,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 55}",0.8979591836734694,0.7244897959183674,0.8010204081632653,0.8826530612244898,0.8076923076923077,0.8227629513343799,0.06260794546924159,5211
0.1854217529296875,0.01164688567135345,0.022552061080932616,0.012003549385817032,3,0.3,5,5,57,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 57}",0.8928571428571429,0.7142857142857143,0.8265306122448979,0.8724489795918368,0.8076923076923077,0.8227629513343799,0.06227443715597267,5211
0.21268177032470703,0.017965756963095172,0.015694618225097656,0.002620251653654106,3,0.3,5,5,60,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 60}",0.9030612244897959,0.7040816326530612,0.8316326530612244,0.8826530612244898,0.8186813186813187,0.828021978021978,0.06939299368619477,5003
0.11178402900695801,0.018886425121776025,0.011233854293823241,0.0014645540676183723,3,0.3,5,6,30,"{'max_depth': 3, 'max_features': 0.3, 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 30}",0.8826530612244898,0.7551020408163265,0.7806122448979591,0.8469387755102041,0.8461538461538461,0.822291993720565,0.04705741505339291,5239
